PC1,PC2
-2.75838790603485,-0.8943138853095423
-2.6752747645590316,-1.2466248586583675
-2.455639281773062,-1.0400410275612448
-2.4516889297543085,-1.0064771764769767
-1.8246528634969894,-0.6669607981597178
-2.594324413373138,-1.2399435815362598
-2.335207326988135,-0.7139580282838462
-2.951107730891516,-1.3867074811492766
-2.483078628287657,-0.9761695284622887
-0.2945423720904892,2.4220804879859226
-2.0700288334738097,-0.6140546688192983
-2.735171179540279,-0.9586540164265429
-2.0202397502035887,-0.7199370937158075
-2.9512992997231486,-1.3511915250724686
-1.2470838369347135,1.5633520663230245
-2.488510006389398,-1.1736262655885223
-2.354822423804761,-0.8476664661483186
-2.715812749957058,-1.2530187150358298
-1.2591316180098844,1.5832801817264839
-1.9828044704319487,-0.7311450778194917
-1.4375748038021914,1.3817739347400455
-2.45743817172261,-0.8407936058733395
-0.20564686687892533,2.3137550473704853
-2.7614615999885395,-1.2326637189708216
-1.2109177883478752,1.5804421539259261
-2.7249894626226117,-1.146198201050034
-1.2064845439739176,1.6027204208305175
-1.3960465845414172,1.4052764326632177
-2.1083861131507695,-0.6121507849310205
-2.739439637637411,-1.1183945758702478
-2.3203459555680896,-0.861733031688094
-2.5941973416084534,-0.8663890485767939
-0.9138623832384497,1.7478592558539445
-2.4567835281278083,-0.9171391277569939
-2.211203985475988,-0.9390135986070351
-0.9219709532739996,1.7683490925390448
-1.0848193197741778,1.58412200985741
-2.3796464973031166,-0.7056789557505203
-2.356539521580512,-0.8272230839326145
-1.1485575705962654,1.717740587463261
-2.021638094702553,-0.7947217540185562
-1.1591730071749329,1.7378729514784945
-2.167233821738639,-0.44643467180009233
-3.0994861336441324,-2.1380767360729447
-3.1963418790569174,-2.243822673372305
0.5976158084599819,3.683592650618386
0.689535842517076,3.743826697505245
0.5976158084599819,3.683592650618386
0.6974590618009812,3.7409693871591854
0.6477289512120593,3.7129133421334717
0.5894896927146839,3.6866190327106345
0.6974590618009812,3.7409693871591854
-0.5435173361668927,1.8630398620639246
0.5894896927146839,3.6866190327106345
0.705382281074941,3.738112076790829
-0.6626399583827786,1.7889182789530271
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
-0.6760101290120399,1.6539365762759937
-0.6576802419546783,1.6691823214151542
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.705382281074941,3.738112076790829
0.689535842517076,3.743826697505245
0.705382281074941,3.738112076790829
0.6477289512120593,3.7129133421334717
0.705382281074941,3.738112076790829
-0.3193457568316357,2.101663889635871
0.705382281074941,3.738112076790829
0.7133055006107986,3.735254766462697
0.689535842517076,3.743826697505245
0.6477289512120593,3.7129133421334717
0.705382281074941,3.738112076790829
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.705382281074941,3.738112076790829
0.689535842517076,3.743826697505245
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.5894896927146839,3.6866190327106345
0.5894896927146839,3.6866190327106345
0.5976158084599819,3.683592650618386
0.5976158084599819,3.683592650618386
0.5894896927146839,3.6866190327106345
0.5894896927146839,3.6866190327106345
0.6057419242155782,3.6805662685522633
0.6477289512120593,3.7129133421334717
0.6974590618009812,3.7409693871591854
0.6557525288120609,3.709973559794293
0.6397053736120579,3.715853124472651
0.6974590618009812,3.7409693871591854
0.6477289512120593,3.7129133421334717
0.6397053736120579,3.715853124472651
0.6717996842757482,3.7040939951384138
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.6974590618009812,3.7409693871591854
0.6975065837591305,3.6812148514653633
0.6975065837591305,3.6812148514653633
0.3011943295265209,2.8085283006069828
0.6370083350089729,3.6577800110682857
0.6290851157351897,3.6606373214385566
0.6370083350089729,3.6577800110682857
0.6370083350089729,3.6577800110682857
0.7162960701955182,3.734176292532885
0.705382281074941,3.738112076790829
0.6974590618009812,3.7409693871591854
0.689535842517076,3.743826697505245
0.6974590618009812,3.7409693871591854
0.689535842517076,3.743826697505245
0.6974590618009812,3.7409693871591854
0.705382281074941,3.738112076790829
0.705382281074941,3.738112076790829
-2.0123083566203968,-0.9367128808111924
-2.0213501826962648,-0.9748423985348558
-2.003437198538945,-0.935447876667715
-2.0358116158776087,-0.9400643846478514
-1.9544406459063302,-0.7289823976895096
-1.7404248142692818,-0.6446481351125297
-1.7573712868081957,-0.6274752953554238
-1.7573712868081957,-0.6274752953554238
-1.734028474082759,-0.6511299161593936
-2.5816339833543833,-2.652483253548873
-2.0358116158776087,-0.9400643846478514
-2.0123083566203968,-0.9367128808111924
-2.003437198538945,-0.935447876667715
-1.8353920131947417,-0.660761735016219
-1.9177113257941376,-0.866069483767669
-2.0213501826962648,-0.9748423985348558
-2.0358116158776087,-0.9400643846478514
-2.0358116158776087,-0.9400643846478514
-1.8876554420250882,-0.7332578360136488
-1.862360294429414,-0.7538143807114448
-1.8927905930900302,-0.7581536624083203
-1.870698729986609,-0.7550034200040738
-1.8927905930900302,-0.7581536624083203
-1.8876554420250882,-0.7332578360136488
-1.870698729986609,-0.7550034200040738
-1.870698729986609,-0.7550034200040738
-1.8876554420250882,-0.7332578360136488
-1.582454687791015,-0.2652257012171308
-1.7365428358203763,-0.6245052122434008
-1.5200926968904764,-0.13805517226658418
-1.5915990885784592,-0.22271761649608554
-1.5275317673889142,-0.09582041936163929
-2.13886254346075,-0.4670341748419288
-2.286086081773931,-0.8123757834687803
0.24206568415320445,3.2305910998646468
0.3819163181431884,3.287562577459157
0.32840638340435746,3.252214672740961
-2.7346864666282804,-1.7855383268534024
0.8563597939279813,3.65357542467604
0.7287994753599261,3.619157742378384
0.8112011125697219,3.629031537138986
-3.3218293178649416,-2.415263747826574
-0.8041330197774642,1.753047115702363
0.5160626129378877,3.6115294389139025
0.5078156898628313,3.6145385941941273
0.5078156898628313,3.6145385941941273
0.5078156898628313,3.6145385941941273
0.5160626129378877,3.6115294389139025
0.5160626129378877,3.6115294389139025
0.5666981072743889,3.641065633760565
0.5666981072743889,3.641065633760565
0.5666981072743889,3.641065633760565
0.5666981072743889,3.641065633760565
0.5666981072743889,3.641065633760565
0.5160626129378877,3.6115294389139025
0.5078156898628313,3.6145385941941273
-0.8041330197774642,1.753047115702363
0.5078156898628313,3.6145385941941273
0.5078156898628313,3.6145385941941273
1.5235224990197984,4.996501360758496
4.843685315363229,2.1641022604007376
0.5160626129378877,3.6115294389139025
0.5160626129378877,3.6115294389139025
0.5666981072743889,3.641065633760565
-3.2511409063713983,-2.312792946003308
3.9352929986835856,7.787162437988442
5.601193079068522,1.8788422147030799
3.6605129976056676,7.751462235647527
5.26250500497231,1.9806844873303164
4.058679147835058,7.877911454052419
5.585362292950445,1.8611296459750475
3.6605129976056676,7.751462235647527
5.263172600524815,1.9807173882989069
3.676022979353957,7.750245743174183
5.270380301048486,1.9685396807632995
3.6605129976056676,7.751462235647527
5.264259986832326,1.981742480309466
4.148975544312075,7.7629691739493065
6.291494498921744,1.790273015412017
3.776328336232163,7.803647313465812
5.65007071496768,1.9154135513355126
4.146693161728362,7.763404815335128
6.338818063871483,1.7794265776221168
4.150359308187069,7.762705053003457
6.405389979809533,1.7683783218449098
3.016886666411153,6.8916140991510835
4.8587717108173605,2.113907041468226
0.5078156898628313,3.6145385941941273
0.5078156898628313,3.6145385941941273
0.5160626129378877,3.6115294389139025
0.5160626129378877,3.6115294389139025
0.5078156898628313,3.6145385941941273
0.5160626129378877,3.6115294389139025
0.5078156898628313,3.6145385941941273
3.1638732735938495,6.706138184440097
5.359188376128125,2.035867133767294
0.5078156898628313,3.6145385941941273
0.5078156898628313,3.6145385941941273
0.5160626129378877,3.6115294389139025
0.5078156898628313,3.6145385941941273
0.5160626129378877,3.6115294389139025
0.5078156898628313,3.6145385941941273
3.576635982824082,6.692678798383969
6.229241705706821,1.851126058129871
3.0461414274960266,6.731940886376779
4.6859471839578895,2.1373298237404073
2.8925852298825228,6.755409819244159
4.527963267776677,2.1772677662099706
2.912799240988016,6.830402612313579
4.8186321418749065,2.1397626776867527
3.713347693983186,6.781628528359436
6.298457565968105,1.8274809466857906
3.1563084719606387,6.725227146036621
4.8680055871005505,2.106044328506649
3.382387054505674,6.731386978204233
5.436258427083267,1.9549495201938154
3.543007846609952,6.726028900043284
5.511001781186088,1.9280484791806165
3.1577767325458477,6.738745345431375
4.826671778070499,2.094244653597181
3.4161226166809464,6.8689193833307485
5.438985351701656,1.9696401096599379
3.2202614078427856,6.757782205850443
4.973966262293552,2.0535261086159013
3.7585733715545024,6.800497971449299
5.5274400132517565,1.9025863479975882
3.7926395233131855,6.98773927633168
5.739184153877697,1.8412415678272698
3.3813866163995354,6.816746682358791
5.314503346621947,1.9941742530336335
2.3551520046255656,0.3524259667621595
5.4292960968732755,1.9299090914260315
3.1728957698251787,6.78780986181435
5.271961046339888,2.0343025773533974
3.539905277891839,7.000004712275787
5.377143388796151,1.937317094906732
3.1131368353112405,6.742335334205453
5.105890055503046,2.069334383116411
3.7225657890117225,6.7773388564849855
-3.309016962650542,-2.269931181424983
0.532275982233753,3.7704322191461737
0.5908672240959175,3.801163932764132
0.5749526323458051,3.802978476943369
0.5826400202909174,3.799990754830992
0.5826400202909174,3.799990754830992
0.5749526323458051,3.802978476943369
0.5749526323458051,3.802978476943369
0.5903274084861954,3.797003032754288
0.5932289649595309,3.7958753356996513
0.5826400202909174,3.799990754830992
0.5903274084861954,3.797003032754288
0.5903274084861954,3.797003032754288
0.5903274084861954,3.797003032754288
0.5826400202909174,3.799990754830992
0.532275982233753,3.7704322191461737
1.1506197616794667,4.685664940762767
0.5826400202909174,3.799990754830992
0.5826400202909174,3.799990754830992
-3.2253231555717323,-2.1654783405803992
0.5244945197361056,3.773507747898006
0.5244945197361056,3.773507747898006
0.5400574444915338,3.767356690384795
0.5244945197361056,3.773507747898006
0.5406124957708727,3.771620984363723
0.5244945197361056,3.773507747898006
0.5244945197361056,3.773507747898006
0.5244945197361056,3.773507747898006
0.5244945197361056,3.773507747898006
0.8814998859166241,0.12003645747425856
1.0195580208964026,0.16682053844143305
1.0130229107307305,0.16588864867442052
1.0044492697492562,0.16466606969807138
1.0145485676382877,0.16610620339409352
-2.518840758575547,-1.3697215482629341
-3.207255582350457,-2.1908121794378146
1.6030269349707378,5.465971955611159
1.5970079092551244,5.467789540420759
1.0720435707448124,4.6509796139192625
1.118179123364952,4.61286183441933
1.118179123364952,4.61286183441933
1.016778230407385,4.566721405554851
1.016778230407385,4.566721405554851
1.016778230407385,4.566721405554851
1.1113452437037306,4.615230827318362
1.016778230407385,4.566721405554851
1.1113452437037306,4.615230827318362
1.1207585285784478,4.61196767284768
1.118179123364952,4.61286183441933
0.9604390572748049,4.54021741980575
1.0247376193762678,4.626837376982312
1.0264047189420498,4.563293001624054
1.0247376193762678,4.626837376982312
1.0097895684860068,4.569210366637487
1.0247376193762678,4.626837376982312
1.016778230407385,4.566721405554851
1.0237668920686522,4.564232444414247
1.5520807722146013,5.4489067740228005
1.016778230407385,4.566721405554851
-3.2381489827277403,-2.3395429492661273
1.7713335920644575,5.543930790747813
0.5371129403312205,3.6002140167930463
0.6381235072017591,3.7266306039745727
0.6461615761186247,3.7237896708675406
0.6300854382749487,3.7294715370593075
0.6300854382749487,3.7294715370593075
0.6381235072017591,3.7266306039745727
0.698897048323151,3.750227621075744
0.6800272356640481,3.7567958329386695
0.6491954951003335,3.722717378429464
0.695901270683097,3.7512703925637734
0.6380365839518041,3.66766225011717
0.6380365839518041,3.66766225011717
0.6298952325265907,3.670585238214209
0.6380365839518041,3.66766225011717
0.17888984932960986,2.8657685842065224
1.0061940423197324,3.9659746705778707
3.795855559322794,5.208960312613544
4.1598544657886585,5.243523310165768
2.675821402708428,5.100893789552969
3.092747940263909,5.136682674760182
3.6180115794055303,5.215579629315615
4.331910740605642,5.129289318420244
3.4625681658112795,5.113787465871734
2.7698921224690327,5.124051637516623
1.2149624450058265,-0.5639879194089771
1.2638503156557161,4.575090360317784
1.2665372450580827,4.574261234740716
0.7374403315337987,3.722687223493286
1.3244845797528375,4.5914672042703035
1.3271406550022258,4.590657192710971
1.317447569894093,4.593613249902708
1.3201036453936468,4.592803238379049
1.2923253341295982,4.5663036148143314
1.273655999744094,4.572064548419504
1.2638503156557161,4.575090360317784
1.273655999744094,4.572064548419504
1.2709690703333922,4.572893673954615
1.2852065794401897,4.568500301172948
1.2638503156557161,4.575090360317784
1.273655999744094,4.572064548419504
1.273655999744094,4.572064548419504
1.2709690703333922,4.572893673954615
1.3315215896149788,4.589321158600492
1.273655999744094,4.572064548419504
1.2852065794401897,4.568500301172948
1.273655999744094,4.572064548419504
1.3315215896149788,4.589321158600492
1.3371851175060894,4.587593977625616
1.3244845797528375,4.5914672042703035
1.3315215896149788,4.589321158600492
1.9427691230020367,4.789448929261598
1.652515733699134,4.768025649884582
1.7083761321980775,4.776675468772109
2.0021336202581104,4.769178029124438
1.801974422320888,4.877672643302489
2.131166119169439,4.836523186848956
1.9233482461043387,4.76452082469897
1.8753537607107642,4.800243178313458
1.927083682174337,4.792943333027629
2.9976625335325404,5.71456617359432
2.4721813162198627,4.90529385261957
1.7013336689419514,4.784067696760142
-0.7054136030504408,1.6051106586444306
-0.6945654313282298,1.619371680668202
0.00404152335530079,2.7454239396614475
3.24837642035645,5.223639301204889
3.3291801963393346,5.292534005558248
3.5731389025447045,5.137493002161367
3.1701231754886385,5.373768739025914
1.2339880119821445,4.622850024054806
1.2801007093055299,4.643305472225804
1.2801007093055299,4.643305472225804
1.2801007093055299,4.643305472225804
3.942461648579084,5.254536730807231
3.806168894092994,5.177865871954399
3.8627659545727053,5.17090502581076
3.6297094222670907,5.289785703715433
3.1805354610978385,5.068227533992511
1.2339880119821445,4.622850024054806
1.289469443925516,4.640543011580941
1.289469443925516,4.640543011580941
1.2801007093055299,4.643305472225804
-2.3261261417136145,-1.2947748848621243
-2.3261261417136145,-1.2947748848621243
-2.3261261417136145,-1.2947748848621243
-2.5931282986699515,-1.8412184077125946
-2.8384233333995055,-1.847444227391685
-2.9472252938130135,-1.8259913168207027
-3.0646264741512868,-2.0810775435776936
-2.9848576898435715,-1.9445507428468256
-2.934084942290802,-1.985800546241032
-2.2053860108316687,-1.5547670788969412
-1.8670115218873444,-0.9530596214343687
-1.8794839661724176,-0.9568095985668329
-1.372585237474768,-0.716671697518247
-1.876330893483932,-3.644538163796945
-1.876330893483932,-3.644538163796945
-1.4577063976490416,-0.8190721597635285
-1.4601745744449408,-0.8190133843628277
-1.4667137651814393,-0.8188576646695118
-1.5482210866630468,-0.8643381989177376
-1.569255506591501,-0.8671412935435862
-1.4379904775245138,-0.8161422354585169
-1.3876701356130938,-0.7806659821338455
-1.4667137651814393,-0.8188576646695118
-1.5412293133065582,-0.8645591880258431
-1.3938369797178625,-0.6752668310056421
-1.3398340381434104,-0.6397392855936396
-1.4469010986977362,-0.815940361783186
-1.4469010986977362,-0.815940361783186
-1.3940027010850697,-0.7805365175580201
-1.444459432138451,-0.8159956786996717
-1.5258962721712872,-0.8201178536465892
-1.4028443470000946,-0.6750523358759525
-1.4206803269945896,-0.8041010822492354
-1.3938369797178625,-0.6752668310056421
-1.3681571126242538,-0.8116578799028528
-1.3470617420187834,-0.6873887378596621
-1.5373116995031826,-0.825502402275677
-1.4720249379585957,-0.8194196948078291
-1.5096128603188965,-0.8244082989018457
-1.4843056827252379,-0.8285291286735542
-1.428998179415221,-0.7929440305394636
-1.3852799483248104,-0.7807148477316517
-1.1659529798832842,-0.6303689834583639
0.4231297295453492,3.101175687119614
0.36547563147350065,3.073546136765003
-2.910793065989922,-1.4557529389599029
-2.8120704441619715,-1.6354429234979493
-2.756359343947522,-2.729032371831521
-2.898337681167838,-2.945881182037185
-2.9873618903665835,-2.968140032196656
-2.692433046090154,-2.2402581431968405
-2.6692509104651636,-2.108991788235394
-2.799765488051771,-2.172371943694723
-2.787081420617031,-2.111147203246908
-2.6750868404866694,-2.0377734829433582
-2.7322147527807563,-2.0928955916209224
-2.280978509021426,-1.3926829240859702
-2.300349281358698,-1.5349271574894576
-2.4031467306042122,-1.472870510719076
-2.3673492651066175,-1.4130559167592807
-2.3029886531963317,-1.5534222625170198
-2.2489788693366894,-1.388119858427653
-2.250868670448523,-1.4049641781916178
-2.2450618678001164,-1.404136143188392
-2.2803298005761627,-1.3961910731577858
-2.2444131593548526,-1.407644292260208
-2.2444131593548526,-1.407644292260208
-2.255907587822388,-1.3927085289349517
-2.2764127992897545,-1.4122073579541978
-2.2764127992897545,-1.4122073579541978
-2.3094309259059256,-1.4717460133614761
-2.3094309259059256,-1.4717460133614761
-2.3094309259059256,-1.4717460133614761
-2.3094309259059256,-1.4717460133614761
-2.2833760893289323,-1.35033167397875
-2.4031467306042122,-1.472870510719076
-2.3728639781924934,-1.468552268734772
-2.257126224410979,-1.552152697112907
-2.277929821153398,-1.5348766870921242
-2.277929821153398,-1.5348766870921242
-2.3349393095127473,-1.557978343274006
-2.179402070396547,-1.4345632724932018
-2.193544510183972,-1.4137490392842271
-2.229461151405282,-1.402295820181805
-2.229461151405282,-1.402295820181805
-2.229461151405282,-1.402295820181805
-2.229461151405282,-1.402295820181805
-2.3094309259059256,-1.4717460133614761
-2.27660872967395,-1.4670656532720434
-2.433429482765766,-1.4771887526677072
-2.413127212050727,-1.4945362504802806
-2.3673492651066175,-1.4130559167592807
-2.317197621746192,-1.3753970857992208
-2.3007727853039968,-1.3563850163480158
-2.274711908789138,-1.3729113519030194
-2.3007727853039968,-1.3563850163480158
-2.3185028833931685,-1.3589132823693324
-2.3185028833931685,-1.3589132823693324
-2.2833760893289323,-1.35033167397875
-2.280978509021426,-1.3926829240859702
-2.280978509021426,-1.3926829240859702
-2.3607042798624915,-1.408507705876637
-0.6565171389339318,0.6850741925990228
-2.6358195156857263,-2.6592533012505633
-2.4502446863356497,-1.5016210498138802
-3.071275293992037,-2.838626431769865
-2.9836549536619024,-2.816688108162418
-2.4619549537056984,-2.2238009658505904
-3.0839625375956397,-2.1594641686190816
-3.167118438172165,-2.2632706934580415
0.6307881175368113,3.622825513430871
0.651005947827989,3.663215643360964
-2.5514792663710177,-2.870917317241883
-2.497814343489555,-2.8411505390570473
2.0285834957776707,1.373583491363238
2.1556241502632645,1.3445607534355448
2.1892934762306875,1.3374765958881716
-3.0432240660245156,-4.864969622824792
2.127862202956593,1.4049215676363285
2.4711495582674803,1.2583981506835746
2.509868716625776,1.2947358559359181
2.5396784840663105,1.2879628575462945
-3.056005407714195,-4.866792209013449
-3.056005407714195,-4.866792209013449
-3.1206769767905462,-4.863371155013056
1.182500419884922,4.728670990892885
1.1690956216181372,4.732938318585664
-3.1035834836103042,-1.8320138917104918
-3.2020716473159014,-1.938135607535666
1.1690956216181372,4.732938318585664
1.182500419884922,4.728670990892885
1.1690956216181372,4.732938318585664
1.175798020753228,4.730804654720572
1.175798020753228,4.730804654720572
1.175798020753228,4.730804654720572
1.1690956216181372,4.732938318585664
1.1690956216181372,4.732938318585664
1.1690956216181372,4.732938318585664
1.182500419884922,4.728670990892885
0.6353960404453848,3.847559589442412
2.5594320014674277,5.695528457672496
2.812063727196932,5.433706811625028
2.4019681730311633,5.511384480146685
2.452162435241762,5.3755785684432915
2.980823092348094,5.506133295485422
2.268683265129244,5.300044437985801
3.0191962000194934,5.304490458228432
2.670515042093597,5.514572286714542
2.6594042395139246,5.51553845247081
2.883346799564682,5.501020172264194
1.9358807439080419,5.211389248874084
2.689746387195591,5.444294933985955
2.216992734622992,5.482934983493807
2.064428332341068,5.328879185956193
2.0817879391368845,5.3613155214761825
1.7981963495025337,5.6224980923815115
1.7902133374301312,5.624703920657506
1.7960088642386667,5.623102528046081
1.7902133374301312,5.624703920657506
1.7902133374301312,5.624703920657506
1.7902133374301312,5.624703920657506
1.7902133374301312,5.624703920657506
1.7902133374301312,5.624703920657506
1.7981963495025337,5.6224980923815115
1.8516177561896636,5.635483665246807
2.5529941221642662,5.697028901589281
2.5087039468183305,5.3565950603780506
1.9821023442828802,5.206710870203092
1.9288630530395086,5.4647493855365745
1.9020016626702672,5.472260654877924
1.7902133374301312,5.624703920657506
1.7844178106215958,5.626305313268932
1.7902133374301312,5.624703920657506
1.7844178106215958,5.626305313268932
1.7844178106215958,5.626305313268932
1.7844178106215958,5.626305313268932
2.025811364516173,4.86081922003641
1.8697757335916536,5.360417838491122
1.517992709433885,4.483361906641309
2.1654845073149342,4.617010868535313
2.5868143003096127,5.455007343018045
-1.7062889409667392,0.6527524322568923
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.619189473462192,0.7524012342923019
-1.5360118058955385,0.8417314738643156
2.557667909558453,5.695939605607443
0.61980264459059,3.8535038590270023
2.5641057888514918,5.694439161666446
2.557667909558453,5.695939605607443
2.557667909558453,5.695939605607443
2.5623416969391206,5.694850309638798
2.557667909558453,5.695939605607443
2.557667909558453,5.695939605607443
1.9660262214627122,5.20723799443205
2.8339597133392247,5.430480551914905
2.480443960766818,5.370836140828133
3.0088841838096814,5.500370301849067
2.3022129183621503,5.293862840005894
3.048532031894542,5.298922824033503
2.7175566975784506,5.504648629993829
2.699571258986405,5.507253129226727
2.9144353116877038,5.495714675011005
2.721113862101301,5.438689995539454
1.740032665094361,5.610274751819984
1.7844178106215958,5.626305313268932
1.7902133374301312,5.624703920657506
1.7844178106215958,5.626305313268932
1.7786222840632258,5.627906705916031
1.7844178106215958,5.626305313268932
1.7844178106215958,5.626305313268932
1.7902133374301312,5.624703920657506
1.7844178106215958,5.626305313268932
1.7902133374301312,5.624703920657506
2.5623416969391206,5.694850309638798
2.0319900148628163,5.369771036345731
1.824804138175764,5.342408641363707
1.7341798119248444,5.611906297943143
2.557667909558453,5.695939605607443
2.5641057888514918,5.694439161666446
-2.4131265301904348,-0.640314365618473
-2.415339626991518,-2.112139300248384
-2.3748991699741038,-0.5597648126377562
-3.2432079616964327,-2.1055912679866933
-0.12288585641817713,2.8903246366623714
0.5486584025218058,3.754521737540106
0.3277840211842201,3.1520750200932133
0.8072513836672098,3.866660155015272
0.5666797744356005,3.8130984168780677
0.660043591660569,3.875878882132553
0.5604148196011896,3.7441744520785383
0.6116298000150545,3.7759589192204914
0.6116298000150545,3.7759589192204914
0.6116298000150545,3.7759589192204914
2.2114893992305147,5.461823702110957
2.4927977045733676,5.2667240706798095
1.2717124742962713,-0.5074205147004747
2.239176178197247,5.350525371907019
2.312837218282844,5.31234094893417
1.4418991313976597,4.439676336363592
1.6715585934437032,5.0818356689909585
2.7028134530393473,5.279080324560387
1.7163398158087155,5.194373130875848
1.705488928993833,5.135277631936133
-0.6609833626902532,1.7947142264069476
-0.6342569962952453,1.8102959410550785
-0.5478160206921187,1.8690757910540257
2.574334348947055,6.263703341274902
5.3465107394798475,2.2122217740602808
-0.12288585641817713,2.8903246366623714
1.9085786699224878,5.267496395426482
3.6068145872624986,7.888843390055735
5.5730516327790784,2.1458541520271512
1.695322968363941,5.106180160021649
1.0076100512872335,4.163519958829755
1.046997862288033,4.156903186599075
1.0342679401709567,4.161397862052855
-0.12288585641817713,2.8903246366623714
1.8478697717093464,5.141541525404302
0.5486584025218058,3.754521737540106
0.5486584025218058,3.754521737540106
0.6002346156564454,3.7859720768623935
0.6179528698675654,3.843756279065818
1.9085786699224878,5.267496395426482
1.9614986966706058,5.281628817184038
1.9473868813384532,5.226505793241573
0.6809130658281357,3.8691455161515584
0.609052168274176,3.846672207224283
1.9085786699224878,5.267496395426482
1.6448610206607024,4.908733973850258
1.6982765878535167,4.996943669796318
1.9614986966706058,5.281628817184038
1.5706991103856787,4.985338590891319
1.9933955956229072,5.093384789502405
1.5706991103856787,4.985338590891319
1.577614349857068,4.983555403613751
1.6440349740982054,4.995763302900137
1.9614986966706058,5.281628817184038
2.0664109951213936,4.996452681204686
2.0723610660216347,4.995081891227379
2.0783111369117537,4.993711101225861
2.0783111369117537,4.993711101225861
2.25012716660222,4.9940630822544145
1.9614986966706058,5.281628817184038
2.433061331458554,5.336108318489025
1.9333912664369164,4.939497207817006
0.9887649183145636,4.205034961717397
4.045868637297646,8.065091421938076
5.524313580763199,2.104629796279262
1.4412061749766159,4.227888774145359
4.297332037884776,7.997485456203247
6.147420878707451,1.9366546612693554
1.2717124742962713,-0.5074205147004747
2.765395830715895,0.9329184683583476
6.167163153381009,1.9345584911829812
2.4927977045733676,5.2667240706798095
1.9526836126583422,5.283768788914028
4.07464985296473,7.980606181601372
5.814867964679707,2.0274320376762094
2.2311427707837366,5.352350919644001
1.2768428629799895,4.155660742229213
4.150971565460514,7.940367727455406
6.236060112595633,1.956012591244511
2.70300620349298,5.231569730201372
1.2699052310978955,-0.3552309834833935
3.3374073726822284,7.143563367964995
1.9085786699224878,5.267496395426482
3.547382604453495,7.899018604103116
5.626709206683857,2.152621386571149
1.4412061749766159,4.227888774145359
4.481694113809588,7.996619471379638
6.46964459542829,1.883356007372967
2.7995157555614405,5.288088980533233
1.9174892290254513,5.2653156774944625
3.5833298471347828,7.8926055953470025
5.423150924035183,2.163127543137668
-2.979828814571042,-2.9614617072610683
-3.081538592027847,-2.989012886759004
-2.8391453958877384,-2.8599709264775592
-2.754788997784805,-2.8028677084525655
-2.9898575099047617,-2.89786793049817
-2.9898575099047617,-2.89786793049817
-2.9898575099047617,-2.89786793049817
-3.03428620219784,-2.910787560220143
-3.03428620219784,-2.910787560220143
-3.03428620219784,-2.910787560220143
-2.906658238802371,-2.978911404392575
-2.995679678759347,-2.894815807667852
